run_id,seed,arm,step,epoch,layer_name,stage,density,n_pruned,n_regrown,n_weights,n_live,live_budget_share
rigl_seed0,0,rigl,4750,19,stage1.conv0,1,0.30000361689814814,4244,4244,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,4750,19,stage1.conv1,1,0.30000361689814814,8488,8488,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,4750,19,stage2.conv0,2,0.29999909577546297,16976,16976,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,4750,19,stage2.conv1,2,0.29999909577546297,33953,33953,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,4750,19,stage3.conv0,3,0.30000022605613424,67906,67906,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,4750,19,stage3.conv1,3,0.30000022605613424,135812,135812,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,4750,19,stage4.conv0,4,0.3,169765,169765,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,4750,19,stage4.conv1,4,0.3,212206,212206,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4750,19,stage5.conv0,5,0.3,212206,212206,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4750,19,stage5.conv1,5,0.3,212206,212206,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,5000,20,stage0.conv1,0,0.2999855324074074,2076,2076,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,5000,20,stage1.conv0,1,0.30000361689814814,4153,4153,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,5000,20,stage1.conv1,1,0.30000361689814814,8306,8306,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,5000,20,stage2.conv0,2,0.29999909577546297,16613,16613,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,5000,20,stage2.conv1,2,0.29999909577546297,33226,33226,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,5000,20,stage3.conv0,3,0.30000022605613424,66453,66453,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,5000,20,stage3.conv1,3,0.30000022605613424,132906,132906,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,5000,20,stage4.conv0,4,0.3,166133,166133,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,5000,20,stage4.conv1,4,0.3,207666,207666,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,5000,20,stage5.conv0,5,0.3,207666,207666,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,5000,20,stage5.conv1,5,0.3,207666,207666,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,5250,21,stage0.conv1,0,0.2999855324074074,2045,2045,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,5250,21,stage1.conv0,1,0.30000361689814814,4090,4090,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,5250,21,stage1.conv1,1,0.30000361689814814,8180,8180,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,5250,21,stage2.conv0,2,0.29999909577546297,16361,16361,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,5250,21,stage2.conv1,2,0.29999909577546297,32723,32723,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,5250,21,stage3.conv0,3,0.30000022605613424,65447,65447,884736,265421,0.06311641536637085
